Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,44,total execution time,1379.20,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,44,garbage collection time,90.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,44,local build cache size,146.48,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,45,total execution time,1393.46,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,45,garbage collection time,91.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,45,local build cache size,149.18,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,46,total execution time,1431.36,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,46,garbage collection time,90.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,46,local build cache size,151.88,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,47,total execution time,1432.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,47,garbage collection time,90.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,47,local build cache size,154.58,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,48,total execution time,1412.71,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,48,garbage collection time,98.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,48,local build cache size,157.28,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,49,total execution time,1414.07,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,49,garbage collection time,104.00,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,49,local build cache size,159.98,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,50,total execution time,1392.30,1
Local change - baseline cache,Gradle 8.1-20230210091452+0000,:santa-tracker:assembleDebug,MEASURE,50,garbage collection time,91.00,1
